Order_ID;Branch_Start;Start_Latitude;Start_Longitude;Branch_Drop;Pengirim;Penerima;Alamat Penerima;Weather_Condition;Vehicle_Type;Category;arrival_status;Quantity;Weight;Vehicle_Type_Assigned
nulk059418045;Ciwidey;-7.1027234;107.4641673;Malang;Vickie Kirby;Michelle Patterson;Buah Batu No.683, RT 4/RW 9;Sunny;cargo truck;Clothing;Terlambat;4.0;10.6;cargo truck
uqcn334304837;Jalan Braga;-6.9168925;107.6091723;Semarang;Jacqueline Sims;Brianna Mitchell;Setiabudi No.451, RT 3/RW 9;Sunny;pick up truck;Toys;Tepat Waktu;8.0;1.4;pick up truck
accd148331528;Dago;-6.8750079;107.6159521;Lubuklinggau;Kristy Johnson;George Galloway;Pasir Kaliki No.997, RT 9/RW 1;Sunny;pick up truck;Home;Terlambat;1.0;5.1;van
bjbn702013682;Cihampelas;-6.8989124;107.6043304;Surabaya;Joel Reyes;Melissa Watson;Pasir Kaliki No.634, RT 3/RW 9;Sunny;pick up truck;Snacks;Tepat Waktu;9.0;6.6;van
jdlj977605349;Dago;-6.8750079;107.6159521;Bekasi;Timothy Silva;Patricia Greer;Jalan Braga No.214, RT 9/RW 1;Sunny;pick up truck;Books;Tepat Waktu;8.0;7.2;van
bmky277286922;Pasir Kaliki;-6.9162852;107.5981344;Ternate;Julia Castro;Kimberly Mills;Ciwidey No.558, RT 4/RW 10;Sunny;pick up truck;Books;Terlambat;8.0;10.0;van
jlsj280422049;Cihampelas;-6.8989124;107.6043304;Samarinda;Carla Russell;James Johnson;Cihampelas No.792, RT 10/RW 10;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;7.0;14.5;cargo truck
hcad502581551;Jalan Braga;-6.9168925;107.6091723;Semarang;Chris Thomas;Madison Stone;Pasir Kaliki No.352, RT 3/RW 5;Sunny;van;Books;Tepat Waktu;7.0;10.8;cargo truck
linn744902313;Cihampelas;-6.8989124;107.6043304;Solok;Nicolas Stone;Linda Anderson;Jalan Braga No.384, RT 4/RW 8;Sunny;pick up truck;Books;Terlambat;9.0;5.7;van
uvor143958310;Pasir Kaliki;-6.9162852;107.5981344;Bukittinggi;Jessica Williams;Christina Carroll;Buah Batu No.281, RT 4/RW 1;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;9.0;2.9;pick up truck
tshy482683264;Buah Batu;-6.9658122;107.637866;Gresik;William Knight;Joshua Mullins;Cihampelas No.599, RT 3/RW 9;Sunny;pick up truck;Home;Lebih Cepat Sampai;2.0;5.5;van
ptci425006595;Kebon Kawung;-6.9123708;107.6016929;Surabaya;Tammy Adkins;Billy Doyle;Lembong No.61, RT 7/RW 4;Sunny;pick up truck;Books;Terlambat;7.0;13.1;cargo truck
heop313408306;Ciwidey;-7.1027234;107.4641673;Surabaya;Pamela Bowers;Stephen Shaffer;Setiabudi No.320, RT 8/RW 4;Sunny;pick up truck;Shoes;Terlambat;9.0;6.2;van
fdlc418250024;Buah Batu;-6.9658122;107.637866;Sorong;Richard Taylor;Christine Griffin;Cihampelas No.233, RT 7/RW 10;Sunny;pick up truck;Shoes;Terlambat;9.0;7.9;van
cklg031521532;Setiabudi;-6.8689938;107.5934024;Depok;Hunter Holder;Joshua Fernandez;Riau No.412, RT 8/RW 7;Sunny;pick up truck;Cosmetics;Tepat Waktu;9.0;14.4;cargo truck
nvvn736767375;Kebon Kawung;-6.9123708;107.6016929;Pontianak;Veronica Moore;Alexander Rivera;Cihampelas No.389, RT 3/RW 10;Sunny;pick up truck;Books;Terlambat;5.0;6.3;van
fhsy991211945;Jalan Braga;-6.9168925;107.6091723;Jambi;Jill Andrews;Dr. Joshua Brown DDS;Dago No.615, RT 5/RW 7;Sunny;cargo truck;Cosmetics;Lebih Cepat Sampai;10.0;4.1;pick up truck
qdrr360231079;Buah Batu;-6.9658122;107.637866;Bukittinggi;Dr. Jeffery Thompson;Mary Yu DDS;Riau No.9, RT 8/RW 10;Sunny;pick up truck;Sports;Tepat Waktu;4.0;11.2;cargo truck
ozrd419612270;Setiabudi;-6.8689938;107.5934024;Banda Aceh;Thomas Crosby;Mark Sutton;Cihampelas No.674, RT 6/RW 7;Sunny;cargo truck;Home;Terlambat;2.0;3.3;pick up truck
yalp618936187;Buah Batu;-6.9658122;107.637866;Metro;John Benton;Alexander Woods;Pasir Kaliki No.396, RT 8/RW 9;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;9.0;12.3;cargo truck
woli475803026;Jalan Braga;-6.9168925;107.6091723;Surabaya;Abigail Davis DDS;Jerry Villanueva;Ciwidey No.973, RT 8/RW 3;Sunny;pick up truck;Books;Tepat Waktu;5.0;5.7;van
mhfx237337879;Cihampelas;-6.8989124;107.6043304;Solo;Allison Taylor;Megan Ho;Pasir Kaliki No.463, RT 8/RW 2;Sunny;pick up truck;Grocery;Terlambat;8.0;5.1;van
xknl102705093;Cihampelas;-6.8989124;107.6043304;Makassar;Matthew Rice;Gary Wall;Cihampelas No.868, RT 2/RW 3;Sunny;van;Shoes;Terlambat;8.0;8.6;van
zcgq800501077;Dago;-6.8750079;107.6159521;Tangerang Selatan;Dawn Carter;Christina Rose;Setiabudi No.123, RT 4/RW 8;Sunny;cargo truck;Home;Terlambat;3.0;14.1;cargo truck
ijwm192070140;Jalan Braga;-6.9168925;107.6091723;Serang;Andrew Nichols;Darrell Goodman;Cihampelas No.488, RT 4/RW 7;Sunny;pick up truck;Electronics;Terlambat;3.0;4.3;pick up truck
wiev019564589;Dago;-6.8750079;107.6159521;Bekasi;Michael Smith;Stephen Fowler;Setiabudi No.237, RT 3/RW 5;Sunny;pick up truck;Shoes;Terlambat;4.0;9.2;van
talb528262457;Kebon Kawung;-6.9123708;107.6016929;Ternate;Kyle Williams;Mr. David Lopez;Pasir Kaliki No.199, RT 1/RW 4;Sunny;cargo truck;Books;Terlambat;5.0;2.0;pick up truck
gjxs329516313;Buah Batu;-6.9658122;107.637866;Palu;Scott Wiggins;Kerry Jones;Pasir Kaliki No.413, RT 2/RW 9;Sunny;cargo truck;Clothing;Tepat Waktu;1.0;12.8;cargo truck
bwgm515557326;Jalan Braga;-6.9168925;107.6091723;Malang;William Gilbert;Christopher Vasquez;Riau No.26, RT 1/RW 6;Sunny;cargo truck;Electronics;Terlambat;1.0;2.2;pick up truck
yxwy859528700;Dago;-6.8750079;107.6159521;Jayapura;Ricky Thomas;Keith Jordan;Lembong No.785, RT 2/RW 5;Sunny;pick up truck;Home;Terlambat;2.0;12.6;cargo truck
wswf555577967;Ciwidey;-7.1027234;107.4641673;Sawahlunto;Kayla Cameron;Steven Williams;Buah Batu No.185, RT 3/RW 3;Sunny;pick up truck;Sports;Tepat Waktu;3.0;13.6;cargo truck
hrnf911219534;Cihampelas;-6.8989124;107.6043304;Surabaya;Austin Zimmerman MD;Devin Walton;Riau No.772, RT 2/RW 1;Sunny;pick up truck;Toys;Lebih Cepat Sampai;4.0;4.9;pick up truck
vgqz261715034;Riau;-6.9059201;107.6209624;Bandung;Jose Morgan;Jessica Perez;Ciwidey No.215, RT 9/RW 7;Sunny;cargo truck;Grocery;Tepat Waktu;5.0;11.2;cargo truck
nect047048970;Buah Batu;-6.9658122;107.637866;Prabumulih;Jordan Vaughn;Emily Hatfield;Lembong No.684, RT 5/RW 9;Sunny;cargo truck;Sports;Lebih Cepat Sampai;10.0;2.7;pick up truck
kzxx990645871;Kebon Kawung;-6.9123708;107.6016929;Kupang;Crystal Colon;Sherry Tran;Riau No.469, RT 2/RW 10;Sunny;pick up truck;Books;Terlambat;6.0;9.2;van
gwol404829488;Jalan Braga;-6.9168925;107.6091723;Pontianak;Christopher Meyer;Claudia Campbell;Ciwidey No.828, RT 5/RW 9;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;6.0;1.1;pick up truck
gkph376138646;Jalan Braga;-6.9168925;107.6091723;Bandung;Angelica Robbins;Carrie Maldonado;Setiabudi No.398, RT 5/RW 4;Sunny;pick up truck;Clothing;Tepat Waktu;10.0;9.4;van
bdec670611226;Jalan Braga;-6.9168925;107.6091723;Solo;Megan Davis;Chris Hunter;Cihampelas No.936, RT 10/RW 2;Sunny;pick up truck;Snacks;Terlambat;9.0;3.3;pick up truck
xtlk094210737;Pasir Kaliki;-6.9162852;107.5981344;Mataram;Dr. Angela Anderson DDS;Nicholas Chapman;Buah Batu No.921, RT 3/RW 3;Sunny;cargo truck;Books;Lebih Cepat Sampai;6.0;10.4;cargo truck
gnkh203833278;Buah Batu;-6.9658122;107.637866;Sorong;Dawn Armstrong;Cynthia Lang;Pasir Kaliki No.803, RT 2/RW 3;Sunny;cargo truck;Cosmetics;Lebih Cepat Sampai;7.0;7.1;van
txvd036089777;Buah Batu;-6.9658122;107.637866;Binjai;Samantha Holden;Dustin Terrell;Setiabudi No.739, RT 3/RW 8;Sunny;cargo truck;Toys;Tepat Waktu;6.0;4.1;pick up truck
dlpw606129744;Jalan Braga;-6.9168925;107.6091723;Sungaipenuh;Michael Jordan;Sean Maxwell;Dago No.441, RT 10/RW 3;Sunny;pick up truck;Home;Tepat Waktu;2.0;4.7;pick up truck
ljwd714754758;Cihampelas;-6.8989124;107.6043304;Gresik;Lori Hernandez;Antonio Chavez;Cihampelas No.225, RT 3/RW 3;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;8.0;1.4;pick up truck
woyq923262754;Setiabudi;-6.8689938;107.5934024;Surabaya;Deborah Flores;Gary Lewis;Cihampelas No.399, RT 4/RW 10;Sunny;pick up truck;Shoes;Terlambat;7.0;7.7;van
nnla269888242;Jalan Braga;-6.9168925;107.6091723;Malang;Sean Hanson;Donald Ellis;Jalan Braga No.332, RT 5/RW 1;Sunny;pick up truck;Snacks;Tepat Waktu;9.0;7.7;van
rtcm025727833;Cihampelas;-6.8989124;107.6043304;Malang;Eric Lucas;Heather Johnson;Cihampelas No.501, RT 1/RW 1;Sunny;pick up truck;Cosmetics;Terlambat;10.0;12.9;cargo truck
gjlc595206140;Kebon Kawung;-6.9123708;107.6016929;Bekasi;Miss Rachel Roberts DDS;Scott Dudley;Buah Batu No.544, RT 9/RW 10;Sunny;cargo truck;Sports;Tepat Waktu;5.0;4.0;pick up truck
cerf756117009;Dago;-6.8750079;107.6159521;Tebing Tinggi;Shawn Mitchell;Jessica Morgan;Jalan Braga No.305, RT 9/RW 6;Sunny;van;Home;Tepat Waktu;3.0;3.0;pick up truck
akun784958117;Setiabudi;-6.8689938;107.5934024;Bekasi;Wesley Yates;Tyler Irwin;Riau No.53, RT 6/RW 1;Sunny;pick up truck;Grocery;Terlambat;5.0;5.2;van
edey635831085;Lembong;-6.9165602;107.610072;Mataram;Gina Moore;Amy Perez;Pasir Kaliki No.726, RT 3/RW 4;Sunny;van;Grocery;Tepat Waktu;5.0;3.9;pick up truck
yqxt974678145;Setiabudi;-6.8689938;107.5934024;Tanjung Pinang;Andre Howell;Linda Austin;Cihampelas No.690, RT 10/RW 2;Sunny;cargo truck;Sports;Lebih Cepat Sampai;3.0;13.3;cargo truck
zuwf521127694;Pasir Kaliki;-6.9162852;107.5981344;Metro;Edward Saunders;Bryan Collins;Ciwidey No.527, RT 10/RW 1;Sunny;cargo truck;Cosmetics;Tepat Waktu;7.0;10.7;cargo truck
ezpi702291435;Jalan Braga;-6.9168925;107.6091723;Palu;Lauren Johnson;James Martin;Riau No.366, RT 1/RW 8;Sunny;pick up truck;Home;Terlambat;3.0;4.7;pick up truck
cmct755985551;Ciwidey;-7.1027234;107.4641673;Depok;Rebecca Webb;Angela Schaefer;Lembong No.328, RT 5/RW 9;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;7.0;14.0;cargo truck
ndmn995254661;Jalan Braga;-6.9168925;107.6091723;Sawahlunto;Brittany Thomas;Andre Weber;Setiabudi No.227, RT 2/RW 2;Sunny;pick up truck;Shoes;Terlambat;7.0;11.9;cargo truck
qbvt235516696;Riau;-6.9059201;107.6209624;Ambon;John Berry;Stephanie Hill;Cihampelas No.1, RT 8/RW 10;Sunny;pick up truck;Sports;Tepat Waktu;5.0;14.2;cargo truck
ynoz656432111;Buah Batu;-6.9658122;107.637866;Jambi;Stephanie Travis;Shawn Garcia;Dago No.6, RT 3/RW 7;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;3.0;11.7;cargo truck
jfio752321931;Buah Batu;-6.9658122;107.637866;Mojokerto;Sherry Meyers;Sean Sosa;Lembong No.679, RT 2/RW 9;Sunny;cargo truck;Cosmetics;Terlambat;6.0;4.4;pick up truck
lntc114820594;Setiabudi;-6.8689938;107.5934024;Tebing Tinggi;Mrs. Susan Rodriguez;Michael Banks;Setiabudi No.386, RT 4/RW 10;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;5.0;6.9;van
sndi566182365;Dago;-6.8750079;107.6159521;Depok;Kaitlyn Singh;Christopher Reed;Lembong No.994, RT 2/RW 3;Sunny;cargo truck;Shoes;Tepat Waktu;4.0;3.1;pick up truck
zjaq022161628;Pasir Kaliki;-6.9162852;107.5981344;Palu;John Tran;Jacob Stark;Jalan Braga No.960, RT 3/RW 1;Sunny;cargo truck;Electronics;Lebih Cepat Sampai;1.0;3.7;pick up truck
hxgy312844654;Jalan Braga;-6.9168925;107.6091723;Manado;Jasmine Velez;Glenn Owens;Kebon Kawung No.270, RT 2/RW 4;Sunny;cargo truck;Grocery;Lebih Cepat Sampai;9.0;9.4;van
masj493564544;Kebon Kawung;-6.9123708;107.6016929;Lubuklinggau;Johnathan Moore;Richard Gonzalez;Buah Batu No.403, RT 5/RW 5;Sunny;pick up truck;Grocery;Terlambat;7.0;1.1;pick up truck
cmyz041160236;Setiabudi;-6.8689938;107.5934024;Pagar Alam;Ronald Zhang;David Wood;Riau No.481, RT 4/RW 2;Sunny;pick up truck;Home;Terlambat;3.0;10.7;cargo truck
tids730070083;Jalan Braga;-6.9168925;107.6091723;Ambon;Nicholas Burns;Stephen Shaw;Cihampelas No.748, RT 4/RW 2;Sunny;cargo truck;Snacks;Terlambat;8.0;13.1;cargo truck
stuz392213260;Cihampelas;-6.8989124;107.6043304;Bogor;Michelle Taylor;Julie Fox;Dago No.40, RT 7/RW 4;Sunny;pick up truck;Books;Terlambat;10.0;12.5;cargo truck
dyxf645330532;Riau;-6.9059201;107.6209624;Manado;Barbara Hardin;Tiffany Glass MD;Ciwidey No.831, RT 2/RW 1;Sunny;pick up truck;Snacks;Tepat Waktu;7.0;7.7;van
vfpo959200548;Kebon Kawung;-6.9123708;107.6016929;South Tangerang;Evelyn Williams;Michelle Hopkins;Lembong No.194, RT 9/RW 4;Sunny;pick up truck;Sports;Terlambat;7.0;9.7;van
ftru277055417;Cihampelas;-6.8989124;107.6043304;Sumedang;Jeffrey Carter;Jerry Ingram;Jalan Braga No.378, RT 7/RW 9;Sunny;pick up truck;Electronics;Tepat Waktu;3.0;1.6;pick up truck
lfeg724387332;Lembong;-6.9165602;107.610072;Surabaya;Hunter Mitchell;Jordan Matthews;Buah Batu No.750, RT 4/RW 9;Sunny;cargo truck;Grocery;Tepat Waktu;5.0;5.2;van
obge036297656;Pasir Kaliki;-6.9162852;107.5981344;Metro;Sonia Gallagher;Anthony Davis;Lembong No.175, RT 10/RW 10;Sunny;pick up truck;Home;Terlambat;2.0;7.6;van
yvof006389452;Kebon Kawung;-6.9123708;107.6016929;Sawahlunto;Chad Wilson;Robert Cruz;Lembong No.140, RT 2/RW 9;Sunny;cargo truck;Shoes;Terlambat;9.0;5.5;van
qleh250517749;Jalan Braga;-6.9168925;107.6091723;Solo;Mary Tanner;Dr. Kelly Sweeney PhD;Jalan Braga No.369, RT 7/RW 10;Sunny;pick up truck;Home;Tepat Waktu;1.0;2.6;pick up truck
chob129900487;Kebon Kawung;-6.9123708;107.6016929;Pontianak;Brian Solis;David Hopkins;Jalan Braga No.156, RT 3/RW 8;Sunny;cargo truck;Home;Terlambat;1.0;9.4;van
itpc836277992;Jalan Braga;-6.9168925;107.6091723;Sorong;Michael Chung;Kayla Goodman;Setiabudi No.944, RT 3/RW 10;Sunny;pick up truck;Electronics;Tepat Waktu;3.0;4.5;pick up truck
cfzw740355603;Cihampelas;-6.8989124;107.6043304;Pekanbaru;Jason Austin;Alexa Gomez;Cihampelas No.745, RT 9/RW 1;Sunny;pick up truck;Clothing;Terlambat;10.0;6.8;van
vfhj673643729;Cihampelas;-6.8989124;107.6043304;Manado;Andrea Wilcox;Crystal Robinson;Riau No.888, RT 6/RW 5;Sunny;pick up truck;Snacks;Terlambat;10.0;12.3;cargo truck
wjcs966424154;Jalan Braga;-6.9168925;107.6091723;Mojokerto;Michelle Carpenter;Veronica Smith;Setiabudi No.307, RT 6/RW 8;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;2.0;1.1;pick up truck
vesu598215087;Pasir Kaliki;-6.9162852;107.5981344;Makassar;Angela Harrison;Michelle Mcgee;Buah Batu No.883, RT 4/RW 6;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;9.0;6.0;van
qtoa672151082;Pasir Kaliki;-6.9162852;107.5981344;South Tangerang;Patricia Williams;Manuel Hicks DDS;Cihampelas No.424, RT 2/RW 9;Sunny;cargo truck;Grocery;Lebih Cepat Sampai;7.0;10.9;cargo truck
bhnx983155228;Jalan Braga;-6.9168925;107.6091723;Bukittinggi;Mary Duncan;Teresa Meza;Cihampelas No.110, RT 2/RW 7;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;9.0;12.4;cargo truck
ayjf086178255;Dago;-6.8750079;107.6159521;Depok;Katherine Cobb;Glen Robinson;Ciwidey No.882, RT 7/RW 3;Sunny;pick up truck;Snacks;Tepat Waktu;5.0;9.1;van
avpp538409588;Dago;-6.8750079;107.6159521;Cimahi;Pamela Martinez;Justin Cruz;Cihampelas No.759, RT 5/RW 5;Sunny;pick up truck;Cosmetics;Terlambat;7.0;4.5;pick up truck
qiku626528977;Kebon Kawung;-6.9123708;107.6016929;Manado;John Wright;Dawn Joseph;Lembong No.495, RT 10/RW 7;Sunny;cargo truck;Shoes;Terlambat;5.0;8.2;van
zvsm091139307;Ciwidey;-7.1027234;107.4641673;Semarang;Mr. Anthony Wallace;Evelyn Mccarthy;Jalan Braga No.672, RT 7/RW 3;Sunny;cargo truck;Shoes;Terlambat;10.0;11.4;cargo truck
rrfn013632820;Jalan Braga;-6.9168925;107.6091723;Sungaipenuh;Elizabeth Gray;James Robertson;Ciwidey No.386, RT 4/RW 6;Sunny;cargo truck;Shoes;Terlambat;4.0;12.1;cargo truck
ajtc598864009;Jalan Braga;-6.9168925;107.6091723;Solo;Deanna Vega;Carl Smith;Pasir Kaliki No.26, RT 4/RW 2;Sunny;cargo truck;Books;Terlambat;8.0;5.9;van
nsus954356817;Dago;-6.8750079;107.6159521;Sumedang;Dr. Austin Dixon;Julie Rocha;Buah Batu No.629, RT 3/RW 10;Sunny;van;Toys;Terlambat;2.0;1.5;pick up truck
vfmc067442462;Dago;-6.8750079;107.6159521;Mojokerto;Richard Sanchez;Matthew Mills;Jalan Braga No.370, RT 5/RW 8;Sunny;cargo truck;Home;Terlambat;1.0;3.0;pick up truck
pfuh950246237;Dago;-6.8750079;107.6159521;Bukittinggi;Cheryl King;William Lee;Jalan Braga No.806, RT 6/RW 9;Sunny;van;Clothing;Terlambat;3.0;4.1;pick up truck
sulu038530827;Dago;-6.8750079;107.6159521;Manado;Kristin Garcia;Andrew Wolfe;Setiabudi No.785, RT 8/RW 7;Sunny;cargo truck;Cosmetics;Tepat Waktu;7.0;7.2;van
plou508083799;Cihampelas;-6.8989124;107.6043304;Kupang;Timothy Harvey;Mrs. Megan Holland DDS;Cihampelas No.574, RT 6/RW 2;Sunny;pick up truck;Clothing;Tepat Waktu;9.0;10.2;cargo truck
svfb570322539;Buah Batu;-6.9658122;107.637866;Banjarmasin;Carla Collins;Robert Romero;Buah Batu No.124, RT 7/RW 9;Sunny;pick up truck;Books;Terlambat;9.0;6.4;van
wbcv946602000;Dago;-6.8750079;107.6159521;Tebing Tinggi;Monique Lara;Brian Gomez;Lembong No.718, RT 2/RW 6;Sunny;cargo truck;Books;Lebih Cepat Sampai;6.0;14.0;cargo truck
xvjt777342485;Buah Batu;-6.9658122;107.637866;Yogyakarta;Larry Jackson;James Villarreal;Ciwidey No.132, RT 1/RW 4;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;8.0;10.7;cargo truck
bjox541109125;Buah Batu;-6.9658122;107.637866;Bogor;Tiffany Logan;Edward Johnson;Riau No.494, RT 4/RW 3;Sunny;van;Grocery;Lebih Cepat Sampai;9.0;14.6;cargo truck
tujp365526324;Dago;-6.8750079;107.6159521;Metro;Brett Knight;Maria Gonzalez;Ciwidey No.327, RT 5/RW 1;Sunny;cargo truck;Shoes;Tepat Waktu;1.0;14.7;cargo truck
pmoy298358467;Setiabudi;-6.8689938;107.5934024;Batam;Joshua Briggs;Kimberly Lester;Setiabudi No.338, RT 1/RW 6;Sunny;pick up truck;Electronics;Tepat Waktu;1.0;1.9;pick up truck
yikf005341376;Buah Batu;-6.9658122;107.637866;Bengkulu;Renee Shaw DDS;Debra Collins;Buah Batu No.999, RT 8/RW 6;Sunny;pick up truck;Toys;Terlambat;9.0;6.6;van
lako415792835;Pasir Kaliki;-6.9162852;107.5981344;Depok;Mr. Kevin Green;Tiffany Cole;Pasir Kaliki No.434, RT 3/RW 5;Sunny;cargo truck;Electronics;Terlambat;3.0;11.7;cargo truck
qhdh821811344;Dago;-6.8750079;107.6159521;Depok;Connie Stewart;Connor Schneider;Ciwidey No.160, RT 3/RW 9;Sunny;van;Toys;Terlambat;2.0;11.7;cargo truck
skuv228205856;Pasir Kaliki;-6.9162852;107.5981344;Banda Aceh;Brett Thomas;Kristopher Walters;Riau No.535, RT 10/RW 5;Sunny;cargo truck;Shoes;Terlambat;7.0;1.8;pick up truck
lbjt805006969;Dago;-6.8750079;107.6159521;Bengkulu;Michael Robertson;Mr. Jacob Williams;Buah Batu No.804, RT 2/RW 6;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;1.0;1.6;pick up truck
qkbm802866338;Riau;-6.9059201;107.6209624;Malang;Sarah Carson;Nancy Reed;Dago No.763, RT 5/RW 3;Sunny;cargo truck;Shoes;Tepat Waktu;4.0;2.6;pick up truck
gthy126765838;Jalan Braga;-6.9168925;107.6091723;Sorong;Elizabeth Wheeler;Joseph Wright;Lembong No.871, RT 9/RW 5;Sunny;pick up truck;Home;Terlambat;1.0;5.7;van
vipl581107050;Buah Batu;-6.9658122;107.637866;Tanjung Pinang;Mary Walters;Dr. Rachel Hardy;Kebon Kawung No.4, RT 9/RW 10;Sunny;cargo truck;Grocery;Terlambat;5.0;7.6;van
dput338718353;Kebon Kawung;-6.9123708;107.6016929;Yogyakarta;Debbie Johnson;Alyssa Griffin;Riau No.21, RT 1/RW 10;Sunny;pick up truck;Home;Lebih Cepat Sampai;2.0;9.7;van
wmrj962832579;Cihampelas;-6.8989124;107.6043304;Pontianak;Jane Taylor;Joseph Harrison;Kebon Kawung No.917, RT 1/RW 6;Sunny;van;Snacks;Tepat Waktu;10.0;13.6;cargo truck
zomg020433474;Dago;-6.8750079;107.6159521;Tebing Tinggi;Jeffrey Smith;Mr. Michael Johnson;Lembong No.628, RT 9/RW 9;Sunny;cargo truck;Cosmetics;Terlambat;7.0;9.6;van
vpya500222524;Lembong;-6.9165602;107.610072;Surabaya;Alan Bradford;Adam Pena;Setiabudi No.565, RT 5/RW 5;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;7.0;10.1;cargo truck
tknh338587831;Lembong;-6.9165602;107.610072;Bekasi;Angela Barnes;Casey Marks;Lembong No.464, RT 6/RW 5;Sunny;pick up truck;Books;Lebih Cepat Sampai;8.0;1.5;pick up truck
mjex683289203;Kebon Kawung;-6.9123708;107.6016929;Cilegon;Kimberly James;Tyler Wilkins;Jalan Braga No.93, RT 3/RW 9;Sunny;pick up truck;Snacks;Terlambat;7.0;12.6;cargo truck
fnxo696353674;Dago;-6.8750079;107.6159521;Sungaipenuh;Greg Miller;Carlos Cox;Kebon Kawung No.120, RT 9/RW 2;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;3.0;7.2;van
bkjj528054245;Kebon Kawung;-6.9123708;107.6016929;Banda Aceh;Alison Richmond;David Jackson;Setiabudi No.211, RT 1/RW 7;Sunny;cargo truck;Home;Tepat Waktu;3.0;4.0;pick up truck
zmgn133167908;Buah Batu;-6.9658122;107.637866;Tanjung Pinang;Ronald Mcdaniel;Kevin Fuller;Jalan Braga No.209, RT 9/RW 2;Sunny;cargo truck;Electronics;Terlambat;3.0;5.8;van
knpg118853710;Dago;-6.8750079;107.6159521;Bekasi;Erin Elliott;Eric Walker;Pasir Kaliki No.979, RT 7/RW 8;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;3.0;4.1;pick up truck
hoek778041471;Jalan Braga;-6.9168925;107.6091723;Semarang;Rachel Medina;David Mcfarland;Setiabudi No.440, RT 3/RW 8;Sunny;pick up truck;Sports;Lebih Cepat Sampai;4.0;10.4;cargo truck
qquy656194038;Ciwidey;-7.1027234;107.4641673;Mataram;Anthony Young;Brandon Gonzalez;Dago No.76, RT 7/RW 6;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;5.0;6.2;van
caqg882167018;Cihampelas;-6.8989124;107.6043304;Batam;Austin Reynolds;Diane Thomas;Dago No.840, RT 4/RW 9;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;2.0;9.6;van
ajhb578172641;Dago;-6.8750079;107.6159521;Ambon;Tammy Ashley;Alexander Flores;Buah Batu No.255, RT 4/RW 1;Sunny;pick up truck;Toys;Terlambat;7.0;7.2;van
sbgq707503911;Jalan Braga;-6.9168925;107.6091723;Metro;Erik Ingram;Julia Perez DDS;Dago No.50, RT 5/RW 7;Sunny;pick up truck;Sports;Terlambat;4.0;3.8;pick up truck
xihf412568077;Ciwidey;-7.1027234;107.4641673;Surabaya;Paul Pratt;Samuel Martinez;Cihampelas No.192, RT 7/RW 2;Sunny;pick up truck;Books;Terlambat;6.0;7.0;van
wrpb828762994;Dago;-6.8750079;107.6159521;Pontianak;Rachel Colon;Lisa Burns MD;Setiabudi No.878, RT 8/RW 5;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;2.0;13.2;cargo truck
lolo463650051;Dago;-6.8750079;107.6159521;Batam;Bradley Fisher;Mr. Reginald Johnson;Dago No.738, RT 7/RW 4;Sunny;cargo truck;Clothing;Terlambat;8.0;8.8;van
spps058363058;Jalan Braga;-6.9168925;107.6091723;Jakarta;Scott Sullivan;Ana Wade;Riau No.708, RT 2/RW 5;Sunny;van;Electronics;Lebih Cepat Sampai;1.0;6.5;van
nban676898032;Setiabudi;-6.8689938;107.5934024;Pontianak;Emily Brown;William Whitehead;Dago No.757, RT 8/RW 4;Sunny;cargo truck;Snacks;Terlambat;7.0;4.1;pick up truck
ewqu592322983;Jalan Braga;-6.9168925;107.6091723;Pagar Alam;Marcia Tanner;Julian Cisneros;Setiabudi No.438, RT 3/RW 4;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;2.0;10.5;cargo truck
qany972333194;Riau;-6.9059201;107.6209624;Semarang;Wendy Bright;Pamela Martinez;Cihampelas No.92, RT 1/RW 7;Sunny;cargo truck;Grocery;Terlambat;10.0;12.4;cargo truck
zljn764196742;Kebon Kawung;-6.9123708;107.6016929;Tebing Tinggi;Kelly Grant;Glenda Carter;Lembong No.795, RT 7/RW 3;Sunny;cargo truck;Clothing;Tepat Waktu;5.0;6.2;van
odaw280142076;Lembong;-6.9165602;107.610072;Palu;Alexander Jensen;Mary Meyers;Jalan Braga No.856, RT 6/RW 5;Sunny;pick up truck;Electronics;Terlambat;2.0;10.3;cargo truck
